index,date,B_value,B_Profit rate,B _credit_of_future_tendency,B_Risk_credit,G_value,G_Profit rate,G_Credit_of_future_tendency,G_Risk_credit,DealDay,黄金买入评分,比特币买入评分,黄金持有份额,比特币持有份额,现金持有份额,Gold Asset,BCoin Asset,Total Asset,Gold Purchase,BCoin Purchase
140,2017/1/29,915.933,-0.004758439,-0.049808071,1.428967018,1184.85,0,0.004105245,-3.203055672,0,0.44002549,0.688698987,0.742304382,0.067976777,0.766771915,879.5193472,62.26217374,942.5482929,0,0
141,2017/1/30,912.19,-0.004086543,-0.03969775,1.391131947,1192.8,0.00670971,0.001507287,-3.083024787,1,0.440746498,0.690772932,0.742304382,0.067976777,0.766771915,885.4206671,62.00773667,948.1951757,0,0
142,2017/1/31,964.706075,0.057571422,-0.033817765,1.802566435,1212.8,0.01676727,-0.000500756,-2.772869236,1,0.43780964,0.687493071,0.742304382,0.067976777,0.766771915,900.2667547,65.57761021,966.6111368,0,0
143,2017/2/1,979.703875,0.015546497,-0.029394394,1.900227811,1203.65,-0.007544525,0.000292479,-2.923813929,1,0.505727444,0.685662201,0.742620922,0.067976777,0.378994314,893.8556731,66.59711232,960.8317797,0.00031654,0
144,2017/2/2,983.42,0.00379311,-0.025998022,1.905542204,1221.95,0.015203755,-0.001855873,-2.638373344,1,0.565968035,0.687522132,0.742797347,0.067976777,0.164495647,907.6612182,66.84972253,974.6754364,0.000176425,0
145,2017/2/3,1013.027,0.03010616,-0.017147982,2.10833285,1215.2,-0.005523958,-0.003989645,-2.751943938,1,0.541081122,0.686366691,0.742869458,0.067976777,0.075490158,902.7349648,68.86231098,971.672766,7.21105E-05,0
146,2017/2/4,1030.999413,0.017741297,-0.011036816,2.210341735,1215.2,0,0.002001892,-2.757760011,0,0.545095326,0.686156795,0.742869458,0.067976777,0.075490158,902.7349648,70.0840177,972.8944727,0,0
147,2017/2/5,1034.07,0.002978263,-0.000478618,2.194990304,1215.2,0,0.009519975,-2.763556971,0,0.549120112,0.686881872,0.742869458,0.067976777,0.075490158,902.7349648,70.29274631,973.1032013,0,0
148,2017/2/6,1024.01375,-0.009724922,0.007018346,2.08436779,1226.75,0.009504608,0.002001389,-2.582686347,1,0.45772087,0.687971777,0.742869458,0.067976777,0.075490158,911.3151071,69.60915484,980.9997521,0,0
149,2017/2/7,1050.11,0.025484277,0.013444293,2.242773208,1231,0.003464439,0.005113047,-2.518978882,1,0.553090551,0.687898131,0.742903153,0.067976777,0.033737265,914.5137808,71.38309382,985.9306119,3.3695E-05,0
150,2017/2/8,1052.84,0.002599728,0.017982656,2.223332588,1242.1,0.009017059,0.001106659,-2.3429854,1,0.396803108,0.686671026,0.742903153,0.067976777,0.033737265,922.7600058,71.56867042,994.3624135,0,0
151,2017/2/9,976.103,-0.072885719,0.016396204,1.636916488,1236.8,-0.004266967,0.001525154,-2.433836885,1,0.522244788,0.691138089,0.742917196,0.067976777,0.016118154,918.8399876,66.35233645,985.2084422,1.40431E-05,0
152,2017/2/10,999.1035,0.023563599,0.025236563,1.790030586,1228.3,-0.006872574,0.001403759,-2.577804866,1,0.525033152,0.691929724,0.74292397,0.067976777,0.007655589,912.5335118,67.91583632,980.4570037,6.77388E-06,0
153,2017/2/11,997.59,-0.001514858,0.027421665,1.762160029,1228.3,0,0.002894099,-2.58294496,0,0.52579108,0.68813226,0.74292397,0.067976777,0.007655589,912.5335118,67.81295346,980.3541209,0,0
154,2017/2/12,1000.604625,0.003021908,0.02971107,1.767669831,1228.3,0,0.00143715,-2.588068416,0,0.526556094,0.690660999,0.74292397,0.067976777,0.007655589,912.5335118,68.01787796,980.5590454,0,0
155,2017/2/13,999.877375,-0.000726811,0.03116526,1.746722435,1222.25,-0.004925507,0.003916302,-2.693253571,1,0.528853457,0.688042655,0.742927233,0.067976777,0.003606904,908.0428102,67.96844185,976.014859,3.26321E-06,0
156,2017/2/14,1001.2,0.001322787,0.033766468,1.741124411,1230.75,0.006954387,0.000124019,-2.557568645,1,0.527572801,0.689894353,0.742928774,0.067976777,0.001704,914.3595887,68.05834963,982.4196423,1.54132E-06,0
157,2017/2/15,1012.325988,0.011112653,0.023210305,1.80422066,1224.4,-0.005159456,0.000886044,-2.668239595,1,0.529497529,0.688306937,0.7429295,0.067976777,0.000801736,909.6428796,68.81465844,978.4583398,7.2577E-07,0
158,2017/2/16,1035.208125,0.022603526,0.018008504,1.945763338,1240.55,0.013190134,4.40E-05,-2.403517618,1,0.339660229,0.687849051,0.7429295,0.067976777,0.000801736,921.641191,70.37011238,992.0121052,0,0
159,2017/2/17,1035.2,-7.85E-06,0.010733156,1.924176301,1241.95,0.001128532,0.000473092,-2.384168001,1,0.402042686,0.687175238,0.7429295,0.067976777,0.000801736,922.6812923,70.36956007,993.0516541,0,0
160,2017/2/18,1056.637138,0.020708209,0.006627526,2.04894343,1241.95,0,-0.001052324,-2.388185002,0,0.402506126,0.687943823,0.7429295,0.067976777,0.000801736,922.6812923,71.82678763,994.5088817,0,0
161,2017/2/19,1052.779286,-0.003651066,0.001024672,1.997691348,1241.95,0,0.000341931,-2.392190672,0,0.399194947,0.686869117,0.7429295,0.067976777,0.000801736,922.6812923,71.56454328,994.2466374,0,0
162,2017/2/20,1050.87,-0.001813567,-0.001229864,1.962002255,1237.3,-0.003744112,0.000754808,-2.474894819,1,0.458857564,0.688977248,0.7429295,0.067976777,0.000801736,919.2266702,71.43475617,990.6622281,0,0
163,2017/2/21,1123.788429,0.069388629,0.001471716,2.418829835,1233.2,-0.003313667,0.003611021,-2.548829875,1,0.459803089,0.68570873,0.7429295,0.067976777,0.000801736,916.1806592,76.39151599,992.5729769,0,0
164,2017/2/22,1123.223188,-0.000502978,0.001773911,2.371818233,1236.65,0.0027976,0.001399209,-2.494769179,1,0.520677795,0.684008093,0.742929835,0.067976777,0.00038429,918.7441804,76.35309273,995.0976574,3.35121E-07,0
165,2017/2/23,1130.01,0.006042265,0.003754181,2.374374001,1247.9,0.009097158,0.001209734,-2.306992268,1,0.390483437,0.678775636,0.742929835,0.067976777,0.00038429,927.1021411,76.81443834,1003.916964,0,0
166,2017/2/24,1174.86625,0.039695445,0.013174481,2.613143087,1253.65,0.004607741,0.002161883,-2.211878487,1,0.385493268,0.667631423,0.742929835,0.067976777,0.00038429,931.3739876,79.86362167,1011.237994,0,0
167,2017/2/25,1150.605714,-0.020649615,0.015697927,2.409811834,1253.65,0,0.002924404,-2.21474167,0,0.382226823,0.661643506,0.742929835,0.067976777,0.00038429,931.3739876,78.21446861,1009.588841,0,0
168,2017/2/26,1150.37,-0.000204861,0.030576585,2.366313801,1253.65,0,0.002486079,-2.217599991,0,0.379002153,0.655543241,0.742929835,0.067976777,0.00038429,931.3739876,78.19844553,1009.572817,0,0
169,2017/2/27,1190.75195,0.035103445,0.036072701,2.568522662,1257.2,0.002831731,0.000858635,-2.159186273,1,0.374864533,0.6448059,0.742929835,0.067976777,0.00038429,934.0113885,80.94348036,1014.955253,0,0
170,2017/2/28,1187.565286,-0.002676178,0.035472173,2.498628165,1255.6,-0.001272669,0.000546893,-2.189365755,1,0.372990028,0.637530846,0.742929835,0.067976777,0.00038429,932.8227008,80.72686121,1013.549946,0,0
171,2017/3/1,1190.89,0.002799605,0.041311243,2.471278475,1240.4,-0.012105766,-0.000120517,-2.455398308,1,0.501053881,0.631097316,0.742929987,0.067976777,0.00019174,921.5303556,80.95286455,1002.483412,1.51819E-07,0
172,2017/3/2,1259.410817,0.057537486,0.042160683,2.815967608,1238.1,-0.001854241,-0.002653554,-2.499349613,1,0.595037089,0.620194393,0.742930078,0.067976777,7.76476E-05,919.8217294,85.61068889,1005.432496,9.10605E-08,0
173,2017/3/3,1285.14,0.020429539,0.034744085,2.890465278,1226.5,-0.009369195,-0.002334679,-2.705324093,1,0.598642196,0.611975781,0.742930115,0.067976777,3.11645E-05,911.2037861,87.35967583,998.5634931,3.71685E-08,0
174,2017/3/4,1287,0.001447313,0.028457146,2.827437974,1226.5,0,-0.001172918,-2.710215653,0,0.598289657,0.608113045,0.742930115,0.067976777,3.11645E-05,911.2037861,87.48611264,998.6899299,0,0
175,2017/3/5,1270.9333,-0.012483838,0.02746359,2.673413711,1226.5,0,-0.001340395,-2.715093261,0,0.597938496,0.603020795,0.742930115,0.067976777,3.11645E-05,911.2037861,86.39395015,997.5977674,0,0
176,2017/3/6,1275.197375,0.003355074,0.026768254,2.638670494,1230.95,0.00362821,-0.003728055,-2.641922169,1,0.596179626,0.597949594,0.74293013,0.067976777,1.25848E-05,914.5098435,86.68380823,1001.193664,1.4997E-08,0
177,2017/3/7,1279.5,0.003374086,0.029738898,2.606256955,1216.65,-0.011617044,-0.002874328,-2.897779774,1,0.446324703,0.591081063,0.74293013,0.067976777,1.25848E-05,903.8859427,86.97628681,990.8622421,0,0
178,2017/3/8,1157.3933,-0.095433138,0.018442434,1.91722731,1209.2,-0.006123372,-0.004933242,-3.033852212,1,0.32499965,0.60064856,0.74293013,0.067976777,1.25848E-05,898.3511132,78.67586683,977.0269926,0,0
179,2017/3/9,1192.469143,0.030305898,0.019640577,2.082057087,1206.55,-0.002191532,-0.005911204,-3.085575217,1,0.448740028,0.599506081,0.74293013,0.067976777,1.25848E-05,896.3823484,81.06020961,977.4425706,0,0
180,2017/3/10,1192.09,-0.000317948,0.016041786,2.055224439,1202.65,-0.003232357,-0.008109804,-3.159319313,1,0.417902432,0.59236107,0.74293013,0.067976777,1.25848E-05,893.4849209,81.03443669,974.5193701,0,0
181,2017/3/11,1179.159875,-0.010846601,0.012925482,2.085938382,1202.65,0,-0.001984696,-3.176291517,0,0.416657324,0.591100605,0.74293013,0.067976777,1.25848E-05,893.4849209,80.15548846,973.6404219,0,0
182,2017/3/12,1227.494625,0.040990837,0.01723895,2.301692614,1202.65,0,-0.003398655,-3.178540167,0,0.415428884,0.587863676,0.74293013,0.067976777,1.25848E-05,893.4849209,83.441129,976.9260625,0,0
183,2017/3/13,1227.68,0.000151019,0.019484906,2.29357109,1204.2,0.001288821,-0.001221388,-3.137273804,1,0.413697358,0.589310813,0.74293013,0.067976777,1.25848E-05,894.6364626,83.4537302,978.0902054,0,0
184,2017/3/14,1245.370786,0.014409933,0.005688518,2.3374478,1204.6,0.000332171,-0.001585747,-2.96375271,1,0.535814202,0.59162104,0.742930136,0.067976777,5.84171E-06,894.9336413,84.65629282,979.58994,5.54369E-09,0
185,2017/3/15,1257.399625,0.009658841,-0.003798064,2.379182316,1198.8,-0.004814876,0.0002325,-3.043448596,1,0.50599963,0.592215349,0.742930138,0.067976777,2.8858E-06,890.6246494,85.47397453,976.0986268,2.42931E-09,0
186,2017/3/16,1257,-0.000317819,-0.016706512,2.365544837,1229.35,0.025483817,-0.0040642,-2.482944297,1,0.495767531,0.593085094,0.742930138,0.067976777,2.8858E-06,913.3211651,85.44680932,998.7679773,0,0
187,2017/3/17,1091.171888,-0.131923717,-0.03687246,1.4631448,1229.6,0.000203359,0.001058563,-2.487798557,1,0.495520368,0.605865153,0.742930138,0.067976777,2.8858E-06,913.5068977,74.17434864,987.6812492,0,0
188,2017/3/18,952.2323625,-0.127330558,-0.032557562,0.766015967,1229.6,0,0.003259269,-2.613558409,0,0.495583071,0.621904606,0.742930138,0.067976777,2.8858E-06,913.5068977,64.72968743,978.236588,0,0
189,2017/3/19,967.69,0.016233052,-0.011920306,0.863694587,1229.6,0,0.005576243,-2.607848785,0,0.495645819,0.605424883,0.742930138,0.067976777,2.8858E-06,913.5068977,65.78044782,979.2873484,0,0
190,2017/3/20,1049.084488,0.084112152,0.010153105,1.376088009,1232.4,0.002277163,0.00413766,-2.787400748,1,0.433188687,0.596533151,0.742930138,0.067976777,2.8858E-06,915.5871021,71.31338282,986.9004878,0,0
191,2017/3/21,1118.630043,0.066291663,0.023633164,1.752258909,1241.6,0.007465109,0.009761015,-2.8622594,1,0.43073081,0.586024602,0.742930138,0.067976777,2.8858E-06,922.4220593,76.04086554,998.4629278,0,0
192,2017/3/22,1113,-0.00503298,0.026449679,1.751052916,1249.05,0.006000322,0.00214614,-2.736555215,1,0.429264974,0.585847663,0.742930138,0.067976777,2.8858E-06,927.9568889,75.65815336,1003.615045,0,0
193,2017/3/23,1038.789,-0.06667655,0.010559868,1.273133052,1247.5,-0.001240943,0.002930895,-2.792854879,1,0.429769521,0.594992788,0.742930138,0.067976777,2.8858E-06,926.8053471,70.61352872,997.4188787,0,0
194,2017/3/24,941.9197143,-0.093252129,-0.014168988,0.791642463,1247.5,0,0.003370331,-2.820566544,1,0.399686842,0.601845467,0.742930138,0.067976777,2.8858E-06,926.8053471,64.02866684,990.8340169,0,0
195,2017/3/25,927.93,-0.014852343,-0.0175637,0.748253846,1247.5,0,0.003830177,-2.884909259,0,0.400558303,0.606585831,0.742930138,0.067976777,2.8858E-06,926.8053471,63.07769114,989.8830412,0,0
196,2017/3/26,956.7863125,0.03109751,-0.003915911,0.851235743,1247.5,0,0.004763654,-2.654974159,0,0.397785096,0.612935058,0.742930138,0.067976777,2.8858E-06,926.8053471,65.03925028,991.8446003,0,0
197,2017/3/27,1037.22925,0.084076179,0.010112968,1.284008596,1257.55,0.008056112,0.002538363,-2.373416385,1,0.423464871,0.614649738,0.742930138,0.067976777,2.8858E-06,934.271795,70.50750194,1004.7793,0,0
198,2017/3/28,1041.04,0.003673971,0.010905341,1.32654506,1257.25,-0.000238559,0.000347146,-2.305282161,1,0.420668795,0.619991577,0.742930138,0.067976777,2.8858E-06,934.048916,70.76654445,1004.815463,0,0
199,2017/3/29,1040.5755,-0.000446188,-0.008311747,1.280629661,1251.1,-0.004891629,0.000574858,-2.543697629,1,0.42034987,0.619068593,0.742930138,0.067976777,2.8858E-06,929.4798956,70.73496923,1000.214868,0,0
200,2017/3/30,1037.90455,-0.002566801,-0.039324154,1.225367989,1248.8,-0.001838382,0.000543813,-2.614164945,1,0.418743572,0.626369533,0.742930138,0.067976777,2.8858E-06,927.7711563,70.55340666,998.3245659,0,0
201,2017/3/31,1034.74,-0.00304898,-0.084759689,1.232349921,1244.85,-0.003163037,-0.000215519,-2.724128929,1,0.41706461,0.637593361,0.742930138,0.067976777,2.8858E-06,924.8365823,70.33829075,995.1748759,0,0
202,2017/4/1,1086.929571,0.050437377,-0.078654564,1.524101531,1244.85,0,0.001847795,-2.551028426,0,0.414064955,0.646276449,0.742930138,0.067976777,2.8858E-06,924.8365823,73.8859696,998.7225548,0,0
203,2017/4/2,1099.169125,0.011260669,-0.068320955,1.614767873,1244.85,0,0.000251238,-1.897510287,0,0.411115961,0.659585454,0.742930138,0.067976777,2.8858E-06,924.8365823,74.71797504,999.5545602,0,0
204,2017/4/3,1079.99,-0.017448748,-0.058942043,1.541767564,1247.25,0.001927943,0.000471582,-1.520663581,1,0.406698914,0.664989342,0.742930138,0.067976777,2.8858E-06,926.6196146,73.41423993,1000.033857,0,0
205,2017/4/4,1141.600363,0.057047161,-0.048067878,1.826214788,1257.65,0.008338344,-0.000356315,-0.926064624,1,0.400423849,0.667483035,0.742930138,0.067976777,2.8858E-06,934.346088,77.60231387,1011.948405,0,0
206,2017/4/5,1133.079314,-0.007464126,-0.04512437,1.734801924,1245.8,-0.009422335,0.001396067,-1.299902887,1,0.371043915,0.679997679,0.742930138,0.067976777,2.8858E-06,925.5423659,77.02308042,1002.565449,0,0
207,2017/4/6,1133.53,0.000397753,-0.043927244,1.765244292,1252.5,0.00537807,0.001622087,-1.143134894,1,0.365220899,0.687361521,0.742930138,0.067976777,2.8858E-06,930.5199978,77.0537166,1007.573717,0,0
208,2017/4/7,1190.45425,0.050218565,-0.021802939,2.057591773,1266.45,0.011137725,-0.000205017,-0.826264284,1,0.387533989,0.686577424,0.742930138,0.067976777,2.8858E-06,940.8838733,80.92324367,1021.80712,0,0
209,2017/4/8,1181.149838,-0.00781585,-0.009993843,1.989694804,1266.45,0,0.001058824,-0.845483855,0,0.384771812,0.689916786,0.742930138,0.067976777,2.8858E-06,940.8838733,80.29075973,1021.174636,0,0
210,2017/4/9,1184.03,0.002438439,0.003568281,2.03360865,1266.45,0,0.003677845,-0.714027048,0,0.382072028,0.688456542,0.742930138,0.067976777,2.8858E-06,940.8838733,80.48654386,1021.37042,0,0
211,2017/4/10,1207.744875,0.020028948,0.013805256,1.958266244,1250.05,-0.012949583,0.002207151,-1.140107992,1,0.386164234,0.688129996,0.742930138,0.067976777,2.8858E-06,928.699819,82.09860464,1010.798427,0,0
212,2017/4/11,1226.617038,0.015625952,0.016700911,2.045735298,1252.9,0.002279909,0.002543586,-1.17476701,1,0.536090238,0.688618683,0.742930139,0.067976777,1.33875E-06,930.8171714,83.38147347,1014.198646,1.22522E-09,0
213,2017/4/12,1219.09,-0.006136421,0.021394243,2.026787725,1274.3,0.017080374,0.003984913,-0.520991612,1,0.431503763,0.689122243,0.742930139,0.067976777,1.33875E-06,946.7158764,82.86980968,1029.585687,0,0
214,2017/4/13,1180.023713,-0.032045449,0.018399817,1.793622236,1284.15,0.007729734,0.002331521,-0.325329722,1,0.425200665,0.690139651,0.742930139,0.067976777,1.33875E-06,954.0337383,80.21420938,1034.247949,0,0
215,2017/4/14,1185.260057,0.00443749,0.019017716,1.79420859,1284.15,0,0.004725439,-0.338043124,0,0.423061995,0.689704963,0.742930139,0.067976777,1.33875E-06,954.0337383,80.57015917,1034.603899,0,0
216,2017/4/15,1170.36,-0.012571129,0.019580081,1.748490862,1284.15,0,0.003637083,-0.412079952,0,0.421142353,0.691927032,0.742930139,0.067976777,1.33875E-06,954.0337383,79.55730131,1033.591041,0,0
217,2017/4/16,1186.927413,0.014155826,0.022591401,1.867079158,1284.15,0,0.002161927,-0.48956682,0,0.41933826,0.690967149,0.742930139,0.067976777,1.33875E-06,954.0337383,80.68350066,1034.71724,0,0
218,2017/4/17,1205.634875,0.015761252,0.020785009,2.039683713,1284.15,0,0.003021312,-0.709049707,0,0.417656827,0.69038019,0.742930139,0.067976777,1.33875E-06,954.0337383,81.95517364,1035.988913,0,0
219,2017/4/18,1176.97,-0.023775751,0.017082131,1.913010426,1278.95,-0.004049371,0.002734918,-0.860911481,1,0.418801375,0.690263321,0.742930139,0.067976777,1.33875E-06,950.1705015,80.00662781,1030.177131,0,0
220,2017/4/19,1217.930088,0.034801302,0.015292262,2.094475678,1279.05,7.82E-05,-0.000202916,-0.75367937,1,0.354729371,0.687494317,0.742930139,0.067976777,1.33875E-06,950.2447946,82.7909626,1033.035759,0,0
221,2017/4/20,1241.686325,0.019505419,0.011330078,1.993841346,1282.1,0.002384582,-0.000273338,-0.699165548,1,0.352088924,0.688354191,0.742930139,0.067976777,1.33875E-06,952.5107315,84.40583504,1036.916568,0,0
222,2017/4/21,1236.63,-0.004072144,0.004932327,1.996691211,1281.85,-0.000194993,-0.000262627,-0.706943571,1,0.350424203,0.688679199,0.742930139,0.067976777,1.33875E-06,952.324999,84.06212236,1036.387123,0,0
223,2017/4/22,1261.311225,0.019958456,0.00417881,2.147278448,1281.85,0,-0.000252213,-0.70065918,0,0.348540684,0.687707666,0.742930139,0.067976777,1.33875E-06,952.324999,85.7398725,1038.064873,0,0
224,2017/4/23,1257.988113,-0.002634649,0.005845729,2.098940379,1281.85,0,-0.001715206,-0.774171828,0,0.346762354,0.688917741,0.742930139,0.067976777,1.33875E-06,952.324999,85.51397805,1037.838978,0,0
225,2017/4/24,1240.84,-0.013631379,0.003531022,2.057446503,1269.4,-0.009712525,-0.001742942,-1.019808314,1,0.353051333,0.689479952,0.742930139,0.067976777,1.33875E-06,943.0755187,84.34830459,1027.423825,0,0
226,2017/4/25,1279.414688,0.03108756,0.013269687,1.970132976,1267.8,-0.001260438,-0.002247489,-0.972180409,1,0.414464863,0.688583949,0.742930139,0.067976777,1.33875E-06,941.8868305,86.97048757,1028.857319,0,0
227,2017/4/26,1309.109875,0.023209978,0.016719519,2.072810632,1261.85,-0.004693169,-0.001843802,-1.198099621,1,0.356226339,0.68950091,0.742930139,0.067976777,1.33875E-06,937.4663962,88.98907069,1026.455468,0,0
228,2017/4/27,1288.02,-0.016110088,0.018933639,1.99312499,1262.8,0.000752863,-0.001530783,-1.180418098,1,0.353283862,0.689720312,0.742930139,0.067976777,1.33875E-06,938.1721798,87.55544895,1025.72763,0,0
229,2017/4/28,1331.294429,0.033597637,0.024039124,2.101037994,1266.45,0.002890402,0.000118781,-1.115287425,1,0.347866544,0.687039782,0.742930139,0.067976777,1.33875E-06,940.8838748,90.49710518,1031.380981,0,0
230,2017/4/29,1334.979038,0.002767689,0.026531248,2.088633157,1266.45,0,-0.000775292,-1.097274588,0,0.345382553,0.688542154,0.742930139,0.067976777,1.33875E-06,940.8838748,90.74757303,1031.631449,0,0
231,2017/4/30,1333,-0.001482449,0.029486425,2.131823533,1266.45,0,-0.00102853,-1.37959606,0,0.342952796,0.688746151,0.742930139,0.067976777,1.33875E-06,940.8838748,90.6130444,1031.496921,0,0
232,2017/5/1,1417.172813,0.063145396,0.040331114,2.207100466,1266.45,0,-0.003711164,-1.636140396,0,0.340579192,0.686681257,0.742930139,0.067976777,1.33875E-06,940.8838748,96.33484099,1037.218717,0,0
233,2017/5/2,1452.076288,0.024628948,0.041791147,2.820553479,1255.45,-0.008685696,-0.004951116,-1.78048271,1,0.286323338,0.688361808,0.158746832,0.067976777,732.4405613,199.2987102,98.70746674,1030.446738,-0.584183307,0
234,2017/5/3,1447.55,-0.003117114,0.041599533,2.815270881,1250.3,-0.004102115,-0.008429672,-1.900832697,1,0.350547771,0.687587242,0.158746832,0.067976777,732.4405613,198.481164,98.39978427,1029.32151,0,0
235,2017/5/4,1508.292125,0.041962022,0.048862729,2.882904241,1228.45,-0.017475806,-0.004113031,-2.281148279,1,0.310143819,0.685142749,0.158746832,0.067976777,732.4405613,195.0125457,102.5288382,1029.981945,0,0
236,2017/5/5,1533.335071,0.016603512,0.05149741,2.914244361,1228.05,-0.000325614,-0.00364869,-2.293589383,1,0.337050714,0.687336994,0.158746832,0.067976777,732.4405613,194.949047,104.231177,1031.620785,0,0
237,2017/5/6,1518.75,-0.009511992,0.05862856,2.853272913,1228.05,0,-0.002174029,-1.969698373,0,0.33272245,0.688646847,0.158746832,0.067976777,732.4405613,194.949047,103.2397308,1030.629339,0,0
238,2017/5/7,1535.868429,0.011271394,0.061928568,2.930629076,1228.05,0,-0.00220941,-1.959008458,0,0.328522468,0.688404336,0.158746832,0.067976777,732.4405613,194.949047,104.4033865,1031.792995,0,0
239,2017/5/8,1640.619225,0.068202975,0.063320108,3.267478226,1229.8,0.001425023,-0.001459909,-1.912838095,1,0.322593103,0.687501427,0.158746832,0.067976777,732.4405613,195.226854,111.524008,1039.191423,0,0
240,2017/5/9,1651.1,0.006388304,0.066853933,3.276053593,1220.4,-0.007643519,-0.003684841,-1.842802694,1,0.329611386,0.689730684,0.158746832,0.067976777,732.4405613,193.7346337,112.2364573,1038.411652,0,0
241,2017/5/10,1762.88625,0.067704106,0.070546024,3.785030068,1222.95,0.002089479,-0.003839856,-1.246558715,1,0.416968753,0.685168609,0.158746832,0.067976777,732.4405613,194.1394382,119.8353264,1046.415326,0,0
242,2017/5/11,1820.990563,0.032959763,0.071433706,4.084545011,1223.15,0.000163539,-0.006615978,-1.241547077,1,0.353209249,0.685841135,0.158746832,0.067976777,732.4405613,194.1711875,123.7850703,1050.396819,0,0
