index,Date,Value,ma5,ma10,ma20,ma30,ma60
1438,2020/9/25,1859.7,1900.27,1925.05,1932.84,1936.1,1951.87
1439,2020/9/26,1859.7,1882.04,1916.08,1929.51,1934.38,1951.17
1440,2020/9/27,1859.7,1872.11,1905.87,1926.18,1931.94,1949.88
1441,2020/9/28,1864.3,1862.85,1898.21,1922.74,1929.8,1948.53
1442,2020/9/29,1883.95,1861.03,1889.56,1920.41,1926.7,1947.09
1443,2020/9/30,1886.9,1865.47,1882.87,1917.25,1924.26,1945.86
1444,2020/10/1,1902,1870.91,1876.47,1913.28,1921.91,1944.56
1445,2020/10/2,1903.05,1879.37,1875.74,1911.01,1919.56,1943.51
1446,2020/10/3,1903.05,1888.04,1875.44,1908.79,1918.1,1942.48
1447,2020/10/4,1903.05,1895.79,1878.41,1906.58,1916.85,1941.55
1448,2020/10/5,1909.6,1899.61,1882.54,1903.79,1916.07,1940.31
1449,2020/10/6,1913.4,1904.15,1887.53,1901.81,1915.52,1938
1450,2020/10/7,1884.5,1906.43,1892.9,1899.38,1915.09,1935.43
1451,2020/10/8,1887.45,1902.72,1895.38,1896.8,1913.62,1932.99
1452,2020/10/9,1923.25,1899.6,1897.69,1893.63,1912.84,1930.6
1453,2020/10/10,1923.25,1903.64,1901.62,1892.25,1912.04,1928.8
1454,2020/10/11,1923.25,1906.37,1905.26,1890.87,1910.61,1926.78
1455,2020/10/12,1925.5,1908.34,1907.38,1891.56,1909.8,1926.5
1456,2020/10/13,1891.3,1916.54,1909.63,1892.54,1909.07,1926.4
1457,2020/10/14,1910.05,1917.31,1908.45,1893.43,1907.2,1925.51
1458,2020/10/15,1891.9,1914.67,1909.15,1895.85,1905.58,1924.94
1459,2020/10/16,1905.05,1908.4,1907.38,1897.46,1903.66,1924.06
1460,2020/10/17,1905.05,1904.76,1906.55,1899.72,1901.77,1923.39
1461,2020/10/18,1905.05,1900.67,1908.61,1901.99,1900.73,1922.26
1462,2020/10/19,1905.6,1903.42,1910.37,1904.03,1899.21,1920.54
1463,2020/10/20,1898.4,1902.53,1908.6,1905.11,1897.7,1919.28
1464,2020/10/21,1924.15,1903.83,1906.12,1905.69,1895.95,1918.8
1465,2020/10/22,1900.95,1907.65,1906.2,1906.8,1896.44,1918.8
1466,2020/10/23,1903.65,1906.83,1903.75,1906.69,1896.28,1918.41
1467,2020/10/24,1903.65,1906.55,1904.99,1906.72,1897.28,1918.06
1468,2020/10/25,1903.65,1906.16,1904.35,1906.75,1898.68,1917.39
1469,2020/10/26,1898.45,1907.21,1905.52,1906.45,1900.14,1917.26
1470,2020/10/27,1905.7,1902.07,1904.86,1905.7,1901.44,1916.69
1471,2020/10/28,1869.95,1903.02,1904.92,1906.77,1902.97,1916.39
1472,2020/10/29,1870.3,1896.28,1901.41,1905.89,1903.16,1914.93
1473,2020/10/30,1881.85,1889.61,1897.88,1903.24,1902.7,1913.48
1474,2020/10/31,1881.85,1885.25,1896.23,1901.17,1902.54,1912.22
1475,2020/11/1,1881.85,1881.93,1892,1899.1,1901.86,1910.71
1476,2020/11/2,1889.9,1877.16,1890.09,1896.92,1901.16,1909.63
1477,2020/11/3,1908.3,1881.15,1888.71,1896.85,1900.72,1908.78
1478,2020/11/4,1900.15,1888.75,1889.18,1896.76,1900.89,1908.48
1479,2020/11/5,1938.45,1892.41,1888.83,1897.17,1900.58,1908.05
1480,2020/11/6,1940.8,1903.73,1892.83,1898.85,1901.41,1908.25
1481,2020/11/7,1940.8,1915.52,1896.34,1900.63,1903.29,1908.46
1482,2020/11/8,1940.8,1925.7,1903.42,1902.42,1905.07,1908.95
1483,2020/11/9,1867.3,1932.2,1910.47,1904.18,1905.65,1908.85
1484,2020/11/10,1878.7,1925.63,1909.02,1902.62,1903.79,1907.2
1485,2020/11/11,1860.95,1913.68,1908.7,1900.35,1902.3,1906.05
1486,2020/11/12,1874.85,1897.71,1906.62,1898.35,1900.15,1904.61
1487,2020/11/13,1890.9,1884.52,1905.11,1896.91,1899.6,1903.4
1488,2020/11/14,1890.9,1874.54,1903.37,1896.28,1898.96,1902.27
1489,2020/11/15,1890.9,1879.26,1902.44,1895.64,1898.93,1901.3
1490,2020/11/16,1885.6,1881.7,1897.69,1895.26,1898.46,1900.12
1491,2020/11/17,1889.05,1886.63,1892.17,1894.26,1897.81,1899.27
1492,2020/11/18,1876.1,1889.47,1886.99,1895.21,1897.28,1898.24
1493,2020/11/19,1857.35,1886.51,1880.53,1895.5,1896.3,1897
1494,2020/11/20,1875.7,1879.8,1879.53,1894.28,1894.93,1895.44
1495,2020/11/21,1875.7,1876.76,1879.23,1893.97,1893.31,1894.88
1496,2020/11/22,1875.7,1874.78,1880.7,1893.66,1892.47,1894.37
1497,2020/11/23,1840.2,1872.11,1880.79,1892.95,1891.54,1894.41
1498,2020/11/24,1799.6,1864.93,1875.72,1889.55,1889.42,1894.05
1499,2020/11/25,1810.2,1853.38,1866.59,1884.52,1885.95,1893.05
1500,2020/11/26,1807.4,1840.28,1858.52,1878.11,1883.01,1892.22
1501,2020/11/27,1779.3,1826.62,1850.7,1871.43,1879.74,1891.35
1502,2020/11/28,1779.3,1807.34,1839.72,1863.36,1876.71,1889.94
1503,2020/11/29,1779.3,1795.16,1830.05,1855.29,1873.68,1888.19
1504,2020/11/30,1762.55,1791.1,1822.24,1850.88,1870.26,1886.4
1505,2020/12/1,1810.75,1781.57,1810.92,1845.08,1866.29,1884.08
1506,2020/12/2,1822.6,1782.24,1804.43,1842.57,1863.92,1882.54
1507,2020/12/3,1832.35,1790.9,1799.12,1839.95,1861.67,1881.2
1508,2020/12/4,1843,1801.51,1798.34,1837.03,1859.14,1880.02
1509,2020/12/5,1843,1814.25,1802.67,1834.63,1857.24,1878.91
1510,2020/12/6,1843,1830.34,1805.95,1832.24,1854.06,1877.73
1511,2020/12/7,1859.95,1836.79,1809.51,1830.11,1850.8,1877.04
1512,2020/12/8,1868.15,1844.26,1817.58,1828.65,1848.1,1876.58
1513,2020/12/9,1841.75,1851.42,1826.46,1828.26,1845.68,1875.67
1514,2020/12/10,1844.35,1851.17,1832.71,1827.47,1844.83,1874.31
1515,2020/12/11,1842,1851.44,1840.89,1825.91,1843.68,1872.99
1516,2020/12/12,1842,1851.24,1844.01,1824.22,1843.05,1871.6
1517,2020/12/13,1842,1847.65,1845.95,1822.54,1841.95,1870.78
1518,2020/12/14,1831.15,1842.42,1846.92,1822.63,1840.33,1869.64
1519,2020/12/15,1850.65,1840.3,1845.74,1824.2,1838.33,1868.63
1520,2020/12/16,1851.95,1841.56,1846.5,1826.23,1836.99,1867.73
1521,2020/12/17,1890.75,1843.55,1847.39,1828.45,1835.87,1866.84
1522,2020/12/18,1879.75,1853.3,1850.47,1834.03,1835.93,1866.6
1523,2020/12/19,1879.75,1860.85,1851.63,1839.05,1836.05,1866.17
1524,2020/12/20,1879.75,1870.57,1855.43,1844.07,1836.8,1865.86
1525,2020/12/21,1880,1876.39,1858.97,1849.93,1836.93,1865.12
1526,2020/12/22,1877.1,1882,1862.78,1853.39,1837.07,1864.77
1527,2020/12/23,1875,1879.27,1866.29,1856.12,1837.12,1864.33
1528,2020/12/24,1875,1878.32,1869.59,1858.25,1838.28,1863.85
1529,2020/12/25,1875,1877.37,1873.97,1859.85,1840.79,1863.37
1530,2020/12/29,1874.3,1876.42,1876.4,1861.45,1842.95,1862.98
1531,2020/12/30,1887.6,1875.28,1878.64,1863.02,1845.18,1862.46
1532,2020/12/31,1887.6,1877.38,1878.33,1864.4,1848.79,1862.75
1533,2021/1/1,1887.6,1879.9,1879.11,1865.37,1852.4,1863.04
1534,2021/1/4,1943.2,1882.42,1879.89,1867.66,1856.01,1863.14
1535,2021/1/5,1940.35,1896.06,1886.24,1872.61,1862.04,1864.16
1536,2021/1/6,1931.95,1909.27,1892.27,1877.53,1866.36,1865.14
1537,2021/1/7,1920.1,1918.14,1897.76,1882.02,1870,1865.84
1538,2021/1/8,1862.9,1924.64,1902.27,1885.93,1872.92,1866.03
1539,2021/1/9,1862.9,1919.7,1901.06,1887.51,1873.59,1865.41
1540,2021/1/10,1862.9,1903.64,1899.85,1888.13,1874.25,1864.15
1541,2021/1/11,1847.25,1888.15,1898.71,1888.67,1874.91,1862.86
1542,2021/1/12,1841.25,1871.21,1894.67,1886.5,1874.49,1861.3
1543,2021/1/13,1858.85,1855.44,1890.04,1884.58,1873.6,1859.64
1544,2021/1/14,1841.75,1854.63,1887.16,1883.53,1874.16,1859.5
1545,2021/1/15,1839,1850.4,1877.02,1881.63,1874.08,1858.88
1546,2021/1/16,1839,1845.62,1866.88,1879.58,1873.98,1858.51
1547,2021/1/17,1839,1843.97,1857.59,1877.67,1873.88,1857.92
1548,2021/1/18,1833.05,1843.52,1849.48,1875.88,1873.78,1857.05
1549,2021/1/19,1834.7,1838.36,1846.49,1873.78,1873.84,1856.09
1550,2021/1/20,1856.6,1836.95,1843.67,1871.76,1873.31,1855.15
1551,2021/1/21,1862.1,1840.47,1843.05,1870.88,1873.46,1854.67
1552,2021/1/22,1852.7,1845.09,1844.53,1869.6,1872.51,1854.22
1553,2021/1/23,1852.7,1847.83,1845.67,1867.86,1871.61,1853.83
1554,2021/1/24,1852.7,1851.76,1845.06,1866.11,1870.71,1853.75
1555,2021/1/25,1856.85,1855.36,1846.15,1861.59,1869.81,1853.37
1556,2021/1/26,1856.6,1855.41,1847.94,1857.41,1869.03,1853.05
1557,2021/1/27,1843,1854.31,1849.7,1853.64,1868.35,1852.73
1558,2021/1/28,1853.7,1852.37,1850.1,1849.79,1867.28,1852.78
1559,2021/1/29,1863.8,1852.57,1852.16,1849.33,1866.57,1853.68
1560,2021/1/30,1863.8,1854.79,1855.08,1849.38,1866.2,1854.58
1561,2021/1/31,1863.8,1856.18,1855.8,1849.42,1865.85,1855.52
1562,2021/2/1,1862.95,1857.62,1855.96,1850.25,1865.06,1856.92
1563,2021/2/2,1833.1,1861.61,1856.99,1851.33,1864.23,1858.32
1564,2021/2/3,1835.45,1857.49,1855.03,1850.05,1862.42,1859.22
1565,2021/2/4,1785.9,1851.82,1853.31,1849.73,1858.83,1860.43
1566,2021/2/5,1802.95,1836.24,1846.21,1847.08,1853.68,1860.02
1567,2021/2/6,1802.95,1824.07,1840.85,1845.27,1849.38,1859.69
1568,2021/2/7,1802.95,1812.07,1836.84,1843.47,1845.47,1859.2
1569,2021/2/8,1835.25,1806.04,1831.77,1841.96,1843.47,1858.53
1570,2021/2/9,1839.6,1806,1828.91,1841.99,1842.55,1858.4
1571,2021/2/10,1842.65,1816.74,1826.49,1841.14,1841.78,1858.35
1572,2021/2/11,1840.1,1824.68,1824.38,1840.17,1841.62,1858.06
1573,2021/2/12,1816.35,1832.11,1822.09,1839.54,1841.59,1857.59
1574,2021/2/13,1816.35,1834.79,1820.41,1837.72,1840.17,1857.17
1575,2021/2/14,1816.35,1831.01,1818.51,1835.9,1839.32,1856.7
1576,2021/2/15,1817.3,1826.36,1821.55,1833.88,1838.57,1856.27
1577,2021/2/16,1794.25,1821.29,1822.98,1831.91,1837.84,1855.86
1578,2021/2/17,1780.7,1812.12,1822.12,1829.48,1836.35,1855.07
1579,2021/2/18,1773.15,1804.99,1819.89,1825.83,1834.61,1854.22
1580,2021/2/19,1786.2,1796.35,1813.68,1821.3,1832.56,1852.93
1581,2021/2/20,1786.2,1790.32,1808.34,1817.41,1830.21,1851.84
1582,2021/2/21,1786.2,1784.1,1802.69,1813.54,1827.68,1850.09
1583,2021/2/22,1807.45,1782.49,1797.31,1809.7,1825.46,1848.54
1584,2021/2/23,1799.65,1787.84,1796.41,1808.41,1823.95,1847.33
1585,2021/2/24,1788,1793.14,1794.75,1806.62,1822.18,1845.99
1586,2021/2/25,1779.65,1793.5,1791.91,1806.73,1819.89,1844.46
1587,2021/2/26,1742.85,1792.19,1788.14,1805.57,1817.33,1842.84
1588,2021/2/27,1742.85,1783.52,1783.01,1802.56,1813.99,1840.63
1589,2021/2/28,1742.85,1770.6,1779.22,1799.56,1810.29,1838.43
1590,2021/3/1,1734.15,1759.24,1776.19,1794.93,1806.26,1836.23
1591,2021/3/2,1723.85,1748.47,1770.99,1789.66,1801.94,1833.89
1592,2021/3/3,1711.4,1737.31,1764.75,1783.72,1797.27,1831.16
1593,2021/3/4,1712.1,1731.02,1757.27,1777.29,1792.22,1828.23
1594,2021/3/5,1696.25,1724.87,1747.73,1772.08,1788.19,1825.3
1595,2021/3/6,1696.25,1715.55,1737.39,1766.07,1783.55,1821.19
1596,2021/3/7,1696.25,1707.97,1728.22,1760.07,1780.56,1817.12
1597,2021/3/8,1687.05,1702.45,1719.88,1754.01,1777,1813.19
1598,2021/3/9,1716.9,1697.58,1714.3,1748.65,1773.14,1809.31
1599,2021/3/10,1716.2,1698.54,1711.7,1745.46,1770.27,1806.87
1600,2021/3/11,1724.25,1702.53,1709.04,1742.62,1766.3,1804.43
1601,2021/3/12,1704.8,1708.13,1708.05,1739.52,1762.46,1802.12
1602,2021/3/13,1704.8,1709.84,1706.14,1735.45,1757.86,1799.74
1603,2021/3/14,1704.8,1713.39,1705.48,1731.38,1753.35,1797.47
1604,2021/3/15,1723.65,1710.97,1704.76,1726.24,1749.63,1794.9
1605,2021/3/16,1735,1712.46,1707.49,1722.44,1746.55,1792.93
1606,2021/3/17,1729.65,1714.61,1711.37,1719.8,1743.83,1791.2
1607,2021/3/18,1725.9,1719.58,1714.71,1717.3,1740.91,1789.38
1608,2021/3/19,1735.2,1723.8,1718.6,1716.45,1738.63,1787.49
1609,2021/3/20,1735.2,1729.88,1720.42,1716.07,1737.12,1785.86
1610,2021/3/21,1735.2,1732.19,1722.33,1715.68,1735.85,1784.2
1611,2021/3/22,1736.15,1732.23,1723.42,1715.74,1734.15,1782.18
1612,2021/3/23,1726.2,1733.53,1726.56,1716.35,1732.48,1780.08
1613,2021/3/24,1730.5,1733.59,1728.7,1717.09,1730.48,1777.97
1614,2021/3/25,1737.3,1732.65,1731.27,1718.01,1727.92,1775.94
1615,2021/3/26,1731.8,1733.07,1732.63,1720.06,1725.84,1774.01
1616,2021/3/27,1731.8,1732.39,1732.31,1721.84,1723.97,1771.93
1617,2021/3/28,1731.8,1731.52,1732.53,1723.62,1722.37,1769.85
1618,2021/3/29,1705.95,1732.64,1733.12,1725.86,1722,1767.99
1619,2021/3/30,1683.95,1727.73,1730.19,1725.31,1720.77,1765.53
1620,2021/3/31,1691.05,1717.06,1725.07,1723.69,1718.81,1762.54
1621,2021/4/1,1726.05,1708.91,1720.65,1722.04,1717.37,1759.66
1622,2021/4/2,1726.05,1707.76,1719.64,1723.1,1717.45,1757.36
1623,2021/4/3,1726.05,1706.61,1719.62,1724.16,1717.93,1755.08
1624,2021/4/6,1744.65,1710.63,1719.18,1725.22,1718.4,1753.29
1625,2021/4/7,1738.05,1722.77,1719.91,1726.27,1720.01,1751.78
1626,2021/4/8,1755.5,1732.17,1720.54,1726.42,1721.41,1750.98
1627,2021/4/9,1741.2,1738.06,1722.91,1727.72,1723.38,1750.19
1628,2021/4/10,1741.2,1741.09,1723.85,1728.48,1725.19,1749.16
1629,2021/4/11,1741.2,1744.12,1727.38,1728.78,1726,1748.13
1630,2021/4/12,1732.85,1743.43,1733.1,1729.08,1726.83,1746.57
1631,2021/4/13,1747.95,1742.39,1737.28,1728.96,1727.12,1744.79
1632,2021/4/14,1735.55,1740.88,1739.47,1729.56,1728.56,1743.21
1633,2021/4/15,1757.2,1739.75,1740.42,1730.02,1729.58,1741.47
1634,2021/4/16,1774.45,1742.95,1743.54,1731.36,1731.33,1740.48
1635,2021/4/17,1774.45,1749.6,1746.52,1733.21,1733.02,1739.78
1636,2021/4/18,1774.45,1757.92,1750.15,1735.35,1734.34,1739.08
1637,2021/4/19,1774.5,1763.22,1752.05,1737.48,1735.83,1738.37
1638,2021/4/20,1777.85,1771.01,1755.38,1739.62,1737.45,1738.04
1639,2021/4/21,1798.2,1775.14,1759.05,1743.21,1738.87,1737.99
1640,2021/4/22,1787.75,1779.89,1764.74,1748.92,1740.97,1738.41
1641,2021/4/23,1781.8,1782.55,1770.24,1753.76,1742.72,1738.44
1642,2021/4/24,1781.8,1784.02,1773.62,1756.55,1744.24,1738.36
1643,2021/4/25,1781.8,1785.48,1778.24,1759.33,1746.1,1738.29
1644,2021/4/26,1773.35,1786.27,1780.7,1762.12,1747.81,1737.86
1645,2021/4/27,1784.15,1781.3,1780.6,1763.56,1749.01,1737.42
1646,2021/4/28,1772.2,1780.58,1781.57,1765.86,1750.75,1737.36
1647,2021/4/29,1762.65,1778.66,1781.34,1766.69,1752.1,1737.24
1648,2021/4/30,1767.65,1774.83,1780.15,1767.77,1753.13,1737.57
1649,2021/5/1,1767.65,1772,1779.13,1769.09,1755.18,1737.98
1650,2021/5/2,1767.65,1770.86,1776.08,1770.41,1757.97,1738.39
1651,2021/5/4,1797.75,1767.56,1774.07,1772.15,1760.53,1738.95
1652,2021/5/5,1782.25,1772.67,1775.66,1774.64,1762.92,1740.18
1653,2021/5/6,1813.15,1776.59,1775.71,1776.98,1764.79,1741.36
1654,2021/5/7,1836.55,1785.69,1778.85,1779.78,1767.69,1743.05
1655,2021/5/8,1836.55,1799.47,1785.16,1782.88,1770.76,1745.39
1656,2021/5/9,1836.55,1813.25,1790.4,1785.99,1774.04,1747.72
1657,2021/5/10,1840.45,1821.01,1796.84,1789.09,1776.74,1750.06
1658,2021/5/11,1829.1,1832.65,1804.62,1792.39,1780.05,1752.62
1659,2021/5/12,1830.7,1835.84,1810.77,1794.95,1782.98,1754.49
1660,2021/5/13,1821.8,1834.67,1817.07,1796.58,1785.96,1756.4
1661,2021/5/14,1838.1,1831.72,1822.48,1798.28,1788.93,1758.02
1662,2021/5/15,1838.1,1832.03,1826.52,1801.09,1791.93,1760.25
1663,2021/5/16,1838.1,1831.56,1832.11,1803.91,1795.35,1762.47
1664,2021/5/17,1853.7,1833.36,1834.6,1806.72,1798.05,1764.69
1665,2021/5/18,1866.75,1837.96,1836.32,1810.74,1800.69,1766.86
1666,2021/5/19,1888.45,1846.95,1839.34,1814.87,1803.77,1769.05
1667,2021/5/20,1878.3,1857.02,1844.53,1820.68,1807.57,1771.7
1668,2021/5/21,1875.9,1865.06,1848.31,1826.46,1811.03,1774.24
1669,2021/5/22,1875.9,1872.62,1852.99,1831.88,1814.3,1776.58
1670,2021/5/23,1875.9,1877.06,1857.51,1837.29,1816.89,1778.93
1671,2021/5/24,1880.15,1878.89,1862.92,1842.7,1819.83,1781.27
1672,2021/5/25,1887,1877.23,1867.12,1846.82,1823.1,1783.67
1673,2021/5/26,1899.75,1878.97,1872.02,1852.06,1826.61,1786.35
1674,2021/5/27,1891.45,1883.74,1878.18,1856.39,1830.54,1789.17
1675,2021/5/28,1899.95,1886.85,1881.95,1859.13,1834.48,1791.74
1676,2021/5/29,1899.95,1891.66,1885.28,1862.31,1838.34,1794.55
1677,2021/5/30,1899.95,1895.62,1886.42,1865.47,1842.6,1797.35
1678,2021/6/1,1899.35,1898.21,1888.59,1868.45,1847.17,1800.15
1679,2021/6/2,1902.75,1898.13,1890.93,1871.96,1851.56,1803.37
1680,2021/6/3,1866.55,1900.39,1893.62,1875.57,1856.07,1807.02
1681,2021/6/4,1890.6,1893.71,1892.68,1877.8,1859.36,1809.95
1682,2021/6/5,1890.6,1891.84,1893.73,1880.43,1862.46,1812.69
1683,2021/6/6,1890.6,1889.97,1894.09,1883.05,1866.07,1815.43
1684,2021/6/7,1888.4,1888.22,1893.17,1885.68,1868.65,1818.17
1685,2021/6/8,1893.15,1885.35,1892.87,1887.41,1870.38,1820.57
1686,2021/6/9,1894.6,1890.67,1892.19,1888.73,1872.27,1823.15
1687,2021/6/10,1888.65,1891.47,1891.65,1889.04,1874.2,1825.47
1688,2021/6/11,1881.05,1891.08,1890.53,1889.56,1875.81,1827.93
1689,2021/6/12,1881.05,1889.17,1888.69,1889.82,1877.54,1830.26
1690,2021/6/13,1881.05,1887.7,1886.53,1890.07,1879.22,1832.59
1691,2021/6/14,1865.6,1885.28,1887.97,1890.33,1881.19,1835.06
1692,2021/6/15,1865.1,1879.48,1885.47,1889.6,1882.11,1837.02
1693,2021/6/16,1860.75,1874.77,1882.92,1888.51,1883.01,1839.18
1694,2021/6/17,1778.7,1870.71,1879.94,1886.56,1883.77,1840.91
1695,2021/6/18,1773.1,1850.24,1868.97,1880.92,1881.27,1840.98
1696,2021/6/19,1773.1,1828.65,1856.96,1874.58,1878.14,1840.96
1697,2021/6/20,1773.1,1810.15,1844.82,1868.23,1874.3,1840.93
1698,2021/6/21,1775.05,1791.75,1833.26,1861.89,1870.79,1840.91
1699,2021/6/22,1775.05,1774.61,1822.66,1855.68,1867.43,1840.86
1700,2021/6/23,1791.6,1773.88,1812.06,1849.29,1864.07,1840.48
1701,2021/6/24,1784.85,1777.58,1803.12,1845.55,1861.26,1840.54
1702,2021/6/25,1786.65,1779.93,1795.04,1840.26,1858.08,1840.59
1703,2021/6/26,1786.65,1782.64,1787.19,1835.06,1854.74,1840.67
1704,2021/6/27,1786.65,1784.96,1779.78,1829.86,1850.97,1840.75
1705,2021/6/28,1780.3,1787.28,1780.58,1824.78,1847.47,1840.98
1706,2021/6/29,1755.45,1785.02,1781.3,1819.13,1843.48,1840.91
1707,2021/6/30,1763.15,1779.14,1779.54,1812.17,1838.67,1840.63
1708,2021/7/1,1781.5,1774.44,1778.54,1805.9,1834.11,1840.64
1709,2021/7/2,1786.15,1773.41,1779.18,1800.92,1830.18,1840.87
1710,2021/7/3,1786.15,1773.31,1780.3,1796.18,1826.29,1841.18
1711,2021/7/4,1786.15,1774.48,1779.75,1791.43,1823.61,1841.49
1712,2021/7/5,1791.35,1780.62,1779.88,1787.46,1820.13,1841.3
1713,2021/7/6,1809.85,1786.26,1780.35,1783.77,1816.82,1841.45
1714,2021/7/7,1804.65,1791.93,1782.67,1781.23,1814.13,1841.39
1715,2021/7/8,1807.7,1795.63,1784.47,1782.53,1811.34,1840.86
1716,2021/7/9,1806,1799.94,1787.21,1784.26,1808.49,1840.38
1717,2021/7/10,1806,1803.91,1792.27,1785.9,1805.54,1839.87
1718,2021/7/11,1806,1806.84,1796.55,1787.55,1802.78,1839.3
1719,2021/7/12,1792.4,1806.07,1799,1789.09,1800.28,1838.91
1720,2021/7/13,1813.85,1803.62,1799.62,1789.96,1797.33,1838.27
1721,2021/7/14,1823.2,1804.85,1802.39,1791.07,1795.09,1838.14
1722,2021/7/15,1823.75,1808.29,1806.1,1792.99,1793.67,1837.89
1723,2021/7/16,1824.3,1811.84,1809.34,1794.85,1792.3,1837.65
1724,2021/7/17,1824.3,1815.5,1810.79,1796.73,1791.08,1837.42
1725,2021/7/18,1824.3,1821.88,1812.75,1798.61,1792.6,1836.93
1726,2021/7/19,1814.9,1823.97,1814.41,1800.81,1794.31,1836.22
1727,2021/7/20,1823.05,1822.31,1815.3,1803.78,1795.7,1835
1728,2021/7/21,1802.15,1822.17,1817.01,1806.78,1797.37,1834.08
1729,2021/7/22,1799.45,1817.74,1816.62,1807.81,1798.27,1832.85
1730,2021/7/23,1799.6,1812.77,1817.33,1808.47,1799.08,1831.58
1731,2021/7/24,1799.6,1807.83,1815.9,1809.15,1799.35,1830.3
1732,2021/7/25,1799.6,1804.77,1813.54,1809.82,1799.84,1828.96
1733,2021/7/26,1800.2,1800.08,1811.12,1810.23,1800.27,1827.5
1734,2021/7/27,1800.35,1799.69,1808.71,1809.75,1800.72,1825.85
1735,2021/7/28,1796.6,1799.87,1806.32,1809.54,1801.18,1824.33
1736,2021/7/29,1829.3,1799.27,1803.55,1808.98,1801.72,1822.6
1737,2021/7/30,1825.75,1805.21,1804.99,1810.14,1804.18,1821.43
1738,2021/7/31,1825.75,1810.44,1805.26,1811.13,1806.27,1820.19
1739,2021/8/1,1825.75,1815.55,1807.62,1812.12,1807.75,1818.96
1740,2021/8/2,1811.45,1820.63,1810.25,1813.79,1809.07,1817.68
1741,2021/8/3,1812.65,1823.6,1811.43,1813.67,1809.91,1816.76
1742,2021/8/4,1829.1,1820.27,1812.74,1813.14,1810.79,1815.46
1743,2021/8/5,1800.75,1820.94,1815.69,1813.41,1812.05,1814.44
1744,2021/8/6,1762.9,1815.94,1815.74,1812.23,1811.75,1812.94
1745,2021/8/7,1762.9,1803.37,1812,1809.16,1810.36,1810.85
1746,2021/8/8,1762.9,1793.66,1808.63,1806.09,1808.86,1808.68
1747,2021/8/9,1738.85,1783.71,1801.99,1803.49,1807.43,1806.48
1748,2021/8/10,1723.35,1765.66,1793.3,1799.28,1805.19,1803.99
1749,2021/8/11,1743.6,1750.18,1783.06,1795.34,1802.43,1801.36
1750,2021/8/12,1747.4,1746.32,1774.85,1792.55,1800.81,1799.07
1751,2021/8/13,1773.85,1743.22,1768.44,1789.94,1798.59,1796.84
1752,2021/8/14,1773.85,1745.41,1764.56,1788.65,1796.95,1795.31
1753,2021/8/15,1773.85,1752.41,1759.04,1787.36,1795.28,1793.79
1754,2021/8/16,1786.35,1762.51,1756.35,1786.05,1793.6,1792.34
1755,2021/8/17,1789.45,1771.06,1758.69,1785.35,1792.34,1792.47
1756,2021/8/18,1783.45,1779.47,1761.35,1784.99,1791.17,1792.74
1757,2021/8/19,1782.05,1781.39,1763.4,1782.69,1790.13,1792.91
1758,2021/8/20,1779.05,1783.03,1767.72,1780.51,1788.76,1793.06
1759,2021/8/21,1779.05,1784.07,1773.29,1778.17,1787.99,1793.13
1760,2021/8/22,1779.05,1782.61,1776.84,1775.84,1787.31,1793.2
1761,2021/8/23,1802,1780.53,1780,1774.22,1786.62,1792.99
1762,2021/8/24,1808.45,1784.24,1782.82,1773.69,1786.7,1793.27
1763,2021/8/25,1788.7,1789.52,1786.28,1772.65,1787,1793.64
1764,2021/8/26,1786.6,1791.45,1787.76,1772.05,1786.62,1793.67
1765,2021/8/27,1798.5,1792.96,1787.79,1773.24,1786.16,1793.67
1766,2021/8/28,1798.5,1796.85,1788.69,1775.02,1786.22,1793.97
1767,2021/8/29,1798.5,1796.15,1790.19,1776.8,1785.19,1794.69
1768,2021/8/31,1814.85,1794.16,1791.84,1779.78,1784.29,1795.28
1769,2021/9/1,1811.8,1799.39,1795.42,1784.36,1783.92,1795.84
1770,2021/9/2,1812.55,1804.43,1798.69,1787.76,1783.46,1796.26
1771,2021/9/3,1823.7,1807.24,1802.05,1791.02,1783.49,1796.7
1772,2021/9/4,1823.7,1812.28,1804.21,1793.51,1783.86,1797.33
1773,2021/9/5,1823.7,1817.32,1805.74,1796.01,1783.68,1797.87
1774,2021/9/6,1821.6,1819.09,1809.24,1798.5,1784.45,1798.1
1775,2021/9/7,1802.15,1821.05,1812.74,1800.26,1786.4,1798.38
1776,2021/9/8,1786,1818.97,1813.11,1800.9,1787.71,1798.29
1777,2021/9/9,1788.25,1811.43,1811.86,1801.03,1788.48,1797.95
1778,2021/9/10,1794.6,1804.34,1810.83,1801.34,1790.13,1797.66
