index,date,B_value,B_Profit rate,B _credit_of_future_tendency,B_Risk_credit,G_value,G_Profit rate,G_Credit_of_future_tendency,G_Risk_credit,DealDay,Gold_buy_credit,Bit_buy_credit,Bit_Credit_to_SELL,GOLD_Credit_to_SELL
177,2017/3/7,1279.5,0.003374086,0.029738898,2.606256955,1216.65,-0.011617044,-0.002874328,-2.897779774,1,0.446324703,0.591081063,0.46228403,-0.78
178,2017/3/8,1157.3933,-0.095433138,0.018442434,1.91722731,1209.2,-0.006123372,-0.004933242,-3.033852212,1,0.32499965,0.60064856,0.217238996,-0.81
179,2017/3/9,1192.469143,0.030305898,0.019640577,2.082057087,1206.55,-0.002191532,-0.005911204,-3.085575217,1,0.448740028,0.599506081,0.368432128,-0.83
180,2017/3/10,1192.09,-0.000317948,0.016041786,2.055224439,1202.65,-0.003232357,-0.008109804,-3.159319313,1,0.417902432,0.59236107,0.293393953,-0.85
181,2017/3/11,1179.159875,-0.010846601,0.012925482,2.085938382,1202.65,0,-0.001984696,-3.176291517,0,0.416657324,0.591100605,0.221647113,-0.85
182,2017/3/12,1227.494625,0.040990837,0.01723895,2.301692614,1202.65,0,-0.003398655,-3.178540167,0,0.415428884,0.587863676,0.300247718,-0.85
183,2017/3/13,1227.68,0.000151019,0.019484906,2.29357109,1204.2,0.001288821,-0.001221388,-3.137273804,1,0.413697358,0.589310813,0.250759479,-0.84
184,2017/3/14,1245.370786,0.014409933,0.005688518,2.3374478,1204.6,0.000332171,-0.001585747,-2.96375271,1,0.535814202,0.59162104,0.256696473,-0.79
185,2017/3/15,1257.399625,0.009658841,-0.003798064,2.379182316,1198.8,-0.004814876,0.0002325,-3.043448596,1,0.50599963,0.592215349,0.238195608,-0.81
186,2017/3/16,1257,-0.000317819,-0.016706512,2.365544837,1229.35,0.025483817,-0.0040642,-2.482944297,1,0.495767531,0.593085094,0.192881128,-0.66
187,2017/3/17,1091.171888,-0.131923717,-0.03687246,1.4631448,1229.6,0.000203359,0.001058563,-2.487798557,1,0.495520368,0.605865153,-0.128103607,-0.67
188,2017/3/18,952.2323625,-0.127330558,-0.032557562,0.766015967,1229.6,0,0.003259269,-2.613558409,0,0.495583071,0.621904606,-0.21537765,-0.7
189,2017/3/19,967.69,0.016233052,-0.011920306,0.863694587,1229.6,0,0.005576243,-2.607848785,0,0.495645819,0.605424883,-0.042760875,-0.7
190,2017/3/20,1049.084488,0.084112152,0.010153105,1.376088009,1232.4,0.002277163,0.00413766,-2.787400748,1,0.433188687,0.596533151,0.064814184,-0.74
191,2017/3/21,1118.630043,0.066291663,0.023633164,1.752258909,1241.6,0.007465109,0.009761015,-2.8622594,1,0.43073081,0.586024602,0.039318287,-0.76
192,2017/3/22,1113,-0.00503298,0.026449679,1.751052916,1249.05,0.006000322,0.00214614,-2.736555215,1,0.429264974,0.585847663,-0.037897722,-0.73
193,2017/3/23,1038.789,-0.06667655,0.010559868,1.273133052,1247.5,-0.001240943,0.002930895,-2.792854879,1,0.429769521,0.594992788,-0.164936759,-0.74
194,2017/3/24,941.9197143,-0.093252129,-0.014168988,0.791642463,1247.5,0,0.003370331,-2.820566544,1,0.399686842,0.601845467,-0.269920107,-0.75
195,2017/3/25,927.93,-0.014852343,-0.0175637,0.748253846,1247.5,0,0.003830177,-2.884909259,0,0.400558303,0.606585831,-0.207322292,-0.77
196,2017/3/26,956.7863125,0.03109751,-0.003915911,0.851235743,1247.5,0,0.004763654,-2.654974159,0,0.397785096,0.612935058,-0.133825276,-0.71
197,2017/3/27,1037.22925,0.084076179,0.010112968,1.284008596,1257.55,0.008056112,0.002538363,-2.373416385,1,0.423464871,0.614649738,-0.031110527,-0.63
198,2017/3/28,1041.04,0.003673971,0.010905341,1.32654506,1257.25,-0.000238559,0.000347146,-2.305282161,1,0.420668795,0.619991577,-0.136663349,-0.62
199,2017/3/29,1040.5755,-0.000446188,-0.008311747,1.280629661,1251.1,-0.004891629,0.000574858,-2.543697629,1,0.42034987,0.619068593,-0.150431783,-0.68
200,2017/3/30,1037.90455,-0.002566801,-0.039324154,1.225367989,1248.8,-0.001838382,0.000543813,-2.614164945,1,0.418743572,0.626369533,-0.177883446,-0.7
201,2017/3/31,1034.74,-0.00304898,-0.084759689,1.232349921,1244.85,-0.003163037,-0.000215519,-2.724128929,1,0.41706461,0.637593361,-0.228576441,-0.73
202,2017/4/1,1086.929571,0.050437377,-0.078654564,1.524101531,1244.85,0,0.001847795,-2.551028426,0,0.414064955,0.646276449,-0.113881972,-0.68
203,2017/4/2,1099.169125,0.011260669,-0.068320955,1.614767873,1244.85,0,0.000251238,-1.897510287,0,0.411115961,0.659585454,-0.11820764,-0.51
204,2017/4/3,1079.99,-0.017448748,-0.058942043,1.541767564,1247.25,0.001927943,0.000471582,-1.520663581,1,0.406698914,0.664989342,-0.121422093,-0.4
205,2017/4/4,1141.600363,0.057047161,-0.048067878,1.826214788,1257.65,0.008338344,-0.000356315,-0.926064624,1,0.400423849,0.667483035,0.057678583,-0.25
206,2017/4/5,1133.079314,-0.007464126,-0.04512437,1.734801924,1245.8,-0.009422335,0.001396067,-1.299902887,1,0.371043915,0.679997679,-0.002773403,-0.35
207,2017/4/6,1133.53,0.000397753,-0.043927244,1.765244292,1252.5,0.00537807,0.001622087,-1.143134894,1,0.365220899,0.687361521,0.052075858,-0.3
208,2017/4/7,1190.45425,0.050218565,-0.021802939,2.057591773,1266.45,0.011137725,-0.000205017,-0.826264284,1,0.387533989,0.686577424,0.205001849,-0.22
209,2017/4/8,1181.149838,-0.00781585,-0.009993843,1.989694804,1266.45,0,0.001058824,-0.845483855,0,0.384771812,0.689916786,0.169993991,-0.23
210,2017/4/9,1184.03,0.002438439,0.003568281,2.03360865,1266.45,0,0.003677845,-0.714027048,0,0.382072028,0.688456542,0.219891568,-0.19
211,2017/4/10,1207.744875,0.020028948,0.013805256,1.958266244,1250.05,-0.012949583,0.002207151,-1.140107992,1,0.386164234,0.688129996,0.281596959,-0.31
212,2017/4/11,1226.617038,0.015625952,0.016700911,2.045735298,1252.9,0.002279909,0.002543586,-1.17476701,1,0.536090238,0.688618683,0.328635377,-0.31
213,2017/4/12,1219.09,-0.006136421,0.021394243,2.026787725,1274.3,0.017080374,0.003984913,-0.520991612,1,0.431503763,0.689122243,0.305905508,-0.13
214,2017/4/13,1180.023713,-0.032045449,0.018399817,1.793622236,1284.15,0.007729734,0.002331521,-0.325329722,1,0.425200665,0.690139651,0.258613727,-0.09
215,2017/4/14,1185.260057,0.00443749,0.019017716,1.79420859,1284.15,0,0.004725439,-0.338043124,0,0.423061995,0.689704963,0.314401847,-0.09
216,2017/4/15,1170.36,-0.012571129,0.019580081,1.748490862,1284.15,0,0.003637083,-0.412079952,0,0.421142353,0.691927032,0.281534118,-0.11
217,2017/4/16,1186.927413,0.014155826,0.022591401,1.867079158,1284.15,0,0.002161927,-0.48956682,0,0.41933826,0.690967149,0.309094293,-0.13
218,2017/4/17,1205.634875,0.015761252,0.020785009,2.039683713,1284.15,0,0.003021312,-0.709049707,0,0.417656827,0.69038019,0.303458712,-0.19
219,2017/4/18,1176.97,-0.023775751,0.017082131,1.913010426,1278.95,-0.004049371,0.002734918,-0.860911481,1,0.418801375,0.690263321,0.227870393,-0.23
220,2017/4/19,1217.930088,0.034801302,0.015292262,2.094475678,1279.05,7.82E-05,-0.000202916,-0.75367937,1,0.354729371,0.687494317,0.321918479,-0.2
221,2017/4/20,1241.686325,0.019505419,0.011330078,1.993841346,1282.1,0.002384582,-0.000273338,-0.699165548,1,0.352088924,0.688354191,0.289146982,-0.18
222,2017/4/21,1236.63,-0.004072144,0.004932327,1.996691211,1281.85,-0.000194993,-0.000262627,-0.706943571,1,0.350424203,0.688679199,0.244540386,-0.19
223,2017/4/22,1261.311225,0.019958456,0.00417881,2.147278448,1281.85,0,-0.000252213,-0.70065918,0,0.348540684,0.687707666,0.291872553,-0.19
224,2017/4/23,1257.988113,-0.002634649,0.005845729,2.098940379,1281.85,0,-0.001715206,-0.774171828,0,0.346762354,0.688917741,0.283919438,-0.2
225,2017/4/24,1240.84,-0.013631379,0.003531022,2.057446503,1269.4,-0.009712525,-0.001742942,-1.019808314,1,0.353051333,0.689479952,0.236387131,-0.27
226,2017/4/25,1279.414688,0.03108756,0.013269687,1.970132976,1267.8,-0.001260438,-0.002247489,-0.972180409,1,0.414464863,0.688583949,0.308440387,-0.26
227,2017/4/26,1309.109875,0.023209978,0.016719519,2.072810632,1261.85,-0.004693169,-0.001843802,-1.198099621,1,0.356226339,0.68950091,0.329709004,-0.32
228,2017/4/27,1288.02,-0.016110088,0.018933639,1.99312499,1262.8,0.000752863,-0.001530783,-1.180418098,1,0.353283862,0.689720312,0.264525252,-0.31
229,2017/4/28,1331.294429,0.033597637,0.024039124,2.101037994,1266.45,0.002890402,0.000118781,-1.115287425,1,0.347866544,0.687039782,0.34698234,-0.3
230,2017/4/29,1334.979038,0.002767689,0.026531248,2.088633157,1266.45,0,-0.000775292,-1.097274588,0,0.345382553,0.688542154,0.334007932,-0.29
231,2017/4/30,1333,-0.001482449,0.029486425,2.131823533,1266.45,0,-0.00102853,-1.37959606,0,0.342952796,0.688746151,0.330097469,-0.37
232,2017/5/1,1417.172813,0.063145396,0.040331114,2.207100466,1266.45,0,-0.003711164,-1.636140396,0,0.340579192,0.686681257,0.459006913,-0.44
233,2017/5/2,1452.076288,0.024628948,0.041791147,2.820553479,1255.45,-0.008685696,-0.004951116,-1.78048271,1,0.286323338,0.688361808,0.466794178,-0.48
234,2017/5/3,1447.55,-0.003117114,0.041599533,2.815270881,1250.3,-0.004102115,-0.008429672,-1.900832697,1,0.350547771,0.687587242,0.440425812,-0.51
235,2017/5/4,1508.292125,0.041962022,0.048862729,2.882904241,1228.45,-0.017475806,-0.004113031,-2.281148279,1,0.310143819,0.685142749,0.555170432,-0.61
236,2017/5/5,1533.335071,0.016603512,0.05149741,2.914244361,1228.05,-0.000325614,-0.00364869,-2.293589383,1,0.337050714,0.687336994,0.553437739,-0.61
237,2017/5/6,1518.75,-0.009511992,0.05862856,2.853272913,1228.05,0,-0.002174029,-1.969698373,0,0.33272245,0.688646847,0.540050856,-0.53
238,2017/5/7,1535.868429,0.011271394,0.061928568,2.930629076,1228.05,0,-0.00220941,-1.959008458,0,0.328522468,0.688404336,0.578411383,-0.53
239,2017/5/8,1640.619225,0.068202975,0.063320108,3.267478226,1229.8,0.001425023,-0.001459909,-1.912838095,1,0.322593103,0.687501427,0.704820405,-0.51
240,2017/5/9,1651.1,0.006388304,0.066853933,3.276053593,1220.4,-0.007643519,-0.003684841,-1.842802694,1,0.329611386,0.689730684,0.650748367,-0.5
241,2017/5/10,1762.88625,0.067704106,0.070546024,3.785030068,1222.95,0.002089479,-0.003839856,-1.246558715,1,0.416968753,0.685168609,0.796468775,-0.34
242,2017/5/11,1820.990563,0.032959763,0.071433706,4.084545011,1223.15,0.000163539,-0.006615978,-1.241547077,1,0.353209249,0.685841135,0.808656837,-0.34
243,2017/5/12,1829,0.004398396,0.064118933,4.039592383,1231.25,0.006622246,-0.004197254,-1.093808741,1,0.344879316,0.686959016,0.786099084,-0.29
244,2017/5/13,1771.920013,-0.031208303,0.064603427,3.674900441,1231.25,0,-0.004814868,-0.679000025,0,0.344351509,0.688142907,0.716010414,-0.18
245,2017/5/14,1776.3165,0.002481199,0.051707274,3.589293167,1231.25,0,0.001615496,-0.923243591,0,0.344092965,0.688198953,0.739326493,-0.25
246,2017/5/15,1780,0.002073673,0.041921449,3.543176796,1233.3,0.001664975,0.002252658,-0.927503757,1,0.403744805,0.691802213,0.690529006,-0.25
247,2017/5/16,1739.031975,-0.023015744,0.024914149,3.093089858,1234.2,0.000729749,0.00323632,-0.869055936,1,0.403540084,0.693903086,0.544571595,-0.23
248,2017/5/17,1807.485063,0.039362754,0.018648509,3.233815625,1257.4,0.018797602,0.002371707,-0.186450629,1,0.391255529,0.689834873,0.608844314,-0.05
249,2017/5/18,1783.98,-0.013004292,0.020130989,3.098346864,1255.9,-0.001192938,0.003713858,-0.223823192,1,0.424139895,0.691703185,0.503243964,-0.06
250,2017/5/19,1961.520488,0.099519326,0.03391887,3.920393109,1252,-0.003105343,0.003981775,-0.300238304,1,0.429515993,0.685416748,0.738211871,-0.08
251,2017/5/20,2052.909788,0.04659105,0.046244532,4.072604884,1252,0,0.005507797,-0.364857223,0,0.433021457,0.687346168,0.736024146,-0.09
252,2017/5/21,2008.84,-0.021466987,0.05745881,3.833986484,1252,0,0.003461744,-0.337870865,0,0.436545284,0.693238385,0.669921306,-0.09
253,2017/5/22,2090.662313,0.040731125,0.074312231,3.992369763,1258.85,0.005471246,0.007479621,0.229060797,1,0.435928747,0.68189507,0.810744557,0.06
254,2017/5/23,2287.710288,0.09425146,0.090800384,4.582435199,1260.2,0.001072407,-2.45E-05,0.217917478,1,0.282281292,0.684889078,1.019646159,0.06
255,2017/5/24,2256.32,-0.013721269,0.091185588,4.336104869,1252.55,-0.006070465,0.001409879,0.049863234,1,0.41278382,0.692109868,0.869000118,0.01
256,2017/5/25,2387.206286,0.058008743,0.082787126,4.616600205,1256.95,0.003512834,0.00162358,0.105357448,1,0.415933492,0.684896533,0.985719962,0.03
257,2017/5/26,2211.976857,-0.073403555,0.057689455,3.968015427,1265.05,0.00644417,0.000636848,0.216106536,1,0.292505258,0.697186463,0.724164002,0.06
258,2017/5/27,2279.82,0.03067082,0.044693648,4.075538558,1265.05,0,0.001640846,0.210105372,0,0.29647611,0.689329613,0.833308389,0.06
259,2017/5/28,2192.9808,-0.038090376,0.036847546,3.657403421,1265.05,0,0.002004451,0.200734476,0,0.300452018,0.69435751,0.660447774,0.05
260,2017/5/29,2275.9307,0.037825183,0.02138427,3.733861563,1265.05,0,0.00098154,0.319582453,0,0.304432988,0.698491323,0.699923418,0.09
261,2017/5/30,2290.02,0.006190566,0.015118031,3.694578171,1262.7,-0.001857634,0.000812683,0.525950208,1,0.305879103,0.680476799,0.600816965,0.14
262,2017/5/31,2285.933914,-0.001784301,0.017661563,3.351037608,1266.2,0.002771838,0.001833748,0.370810334,1,0.303905148,0.697712288,0.55223373,0.1
263,2017/6/1,2399.242671,0.049567818,0.020762192,3.659738116,1264.85,-0.001066182,0.001315382,0.333559278,1,0.430258071,0.683934564,0.631047479,0.09
264,2017/6/2,2409.93,0.004454459,0.031090943,3.616669099,1274.95,0.007985137,0.00100159,0.46022142,1,0.5186438,0.687479989,0.589456423,0.13
265,2017/6/3,2525.765158,0.048065777,0.038573801,3.902159412,1274.95,0,0.002302424,0.612969099,0,0.519366619,0.688950298,0.695292535,0.16
266,2017/6/4,2516.173143,-0.003797667,0.04786063,3.755860504,1274.95,0,0.002919808,0.435367829,0,0.520094786,0.689502696,0.638771407,0.12
267,2017/6/5,2529.53,0.005308401,0.056821759,3.676228867,1279.95,0.003921722,0.003931497,0.409940283,1,0.512412823,0.691857738,0.673670823,0.11
268,2017/6/6,2883.313697,0.139861436,0.067502359,4.324609291,1293.5,0.010586351,0.001482017,0.671101794,1,0.482749899,0.684282157,0.954709161,0.18
269,2017/6/7,2664.920863,-0.075743695,0.059890436,3.672400824,1291,-0.001932741,0.002699002,0.723206673,1,0.360621914,0.690674856,0.59953933,0.19
270,2017/6/8,2683.03,0.006795375,0.064728278,3.629158462,1273.1,-0.013865221,0.00073448,0.465116885,1,0.369376985,0.711138207,0.705632035,0.12
271,2017/6/9,2827.4913,0.053842596,0.063180557,3.793786432,1266.55,-0.005144922,0.000680612,0.364808693,1,0.527084716,0.675051884,0.795532659,0.1
272,2017/6/10,2845.372857,0.006324178,0.047437953,3.725963178,1266.55,0,0.000127061,0.459024353,0,0.527136939,0.652412151,0.720615352,0.12
273,2017/6/11,2898.63,0.018717105,0.042137482,3.72800284,1266.55,0,0.0019634,0.411543429,0,0.527189189,0.667759434,0.688348171,0.11
274,2017/6/12,2657.675063,-0.08312718,0.008029048,3.155929613,1266.4,-0.000118432,-0.000709566,0.346580186,1,0.527315074,0.645797361,0.424654687,0.09
275,2017/6/13,2748.185086,0.034056091,-0.011931056,3.273463907,1262,-0.003474416,-0.00106779,0.777569743,1,0.376183938,0.625602873,0.538375793,0.21
276,2017/6/14,2706,-0.015350162,-0.031043018,3.131768702,1275.5,0.010697306,-0.004007886,0.866082362,1,0.277012575,0.633477833,0.377751614,0.23
277,2017/6/15,2442.48025,-0.0973835,-0.040786377,2.464400575,1254.55,-0.016424931,-0.003438053,0.583227594,1,0.195138909,0.619784334,0.128412225,0.15
278,2017/6/16,2464.959814,0.009203581,-0.034071221,2.493684282,1255.4,0.000677534,-0.004524585,0.583602241,1,0.348657151,0.634961056,0.224509324,0.15
279,2017/6/17,2477.94,0.005265881,-0.023286551,2.499492572,1255.4,0,-0.006397601,0.509711782,0,0.347933797,0.626745279,0.198272997,0.13
280,2017/6/18,2507.389252,0.01188457,-0.02194913,2.512062964,1255.4,0,-0.003263922,0.64706109,0,0.347215369,0.612045468,0.162889433,0.17
281,2017/6/19,2617.210263,0.043798948,-0.005403005,2.515240918,1248.15,-0.005775052,0.002109167,0.439053933,1,0.288582128,0.598466939,0.203763707,0.12
282,2017/6/20,2600,-0.006575804,0.010189808,2.399764143,1242.2,-0.004767055,-0.002367057,0.391532332,1,0.444641568,0.594507253,0.17317413,0.1
283,2017/6/21,2671.04325,0.027324327,0.013580893,2.150090816,1242.5,0.000241507,-0.001366631,0.391594684,1,0.502280931,0.599729942,0.220739541,0.1
284,2017/6/22,2727.288013,0.021057227,0.011221369,2.288039388,1250.8,0.00668008,-0.002675139,0.490493863,1,0.436712648,0.598609421,0.242928516,0.13
285,2017/6/23,2713.48,-0.00506291,0.003079858,2.245204319,1255.7,0.003917493,-0.001970026,0.546046687,1,0.526127287,0.596260175,0.20015887,0.15
286,2017/6/24,2589.164888,-0.045813904,-0.012871778,1.993956906,1255.7,0,-0.004858346,0.541122228,0,0.528530354,0.601163968,0.09938565,0.14
287,2017/6/25,2512.366286,-0.029661534,-0.017979641,1.700521824,1255.7,0,0.000353846,0.53684432,0,0.531006043,0.609570036,0.067274082,0.14
288,2017/6/26,2502.03,-0.004114164,-0.030678594,1.682718763,1245.25,-0.008322051,-0.000287599,0.362727987,1,0.43948098,0.610360345,0.055657543,0.09
289,2017/6/27,2517.903114,0.006344094,-0.020255354,1.563917458,1249.55,0.003453122,-0.001185216,0.264303135,1,0.439689802,0.600386046,0.049436534,0.07
290,2017/6/28,2585.349186,0.026786603,-0.011105631,1.723968738,1248,-0.001240447,-0.00141453,0.245048695,1,0.448810948,0.593426333,0.084747129,0.07
291,2017/6/29,2558.3,-0.010462488,-0.005692931,1.652456892,1243.5,-0.003605769,-0.000997139,0.190749246,1,0.295905042,0.597582821,0.018471707,0.05
292,2017/6/30,2477.641375,-0.031528212,-0.006958651,1.358814386,1242.25,-0.001005227,-0.000398539,0.176554659,1,0.486940485,0.606254523,-0.036421449,0.05
293,2017/7/1,2501.191343,0.009504995,-0.006396744,1.327043646,1242.25,0,-0.002053867,0.17795158,0,0.48959419,0.60675228,0.01756865,0.05
294,2017/7/2,2421.26,-0.031957308,-0.007375388,1.213900185,1242.25,0,-0.002937852,0.112882483,0,0.492310326,0.602017921,-0.060526841,0.03
295,2017/7/3,2561.225429,0.057806856,0.000383297,1.03203324,1229.25,-0.010464882,-0.002927181,-0.213154274,1,0.500302226,0.594103918,0.072058929,-0.06
296,2017/7/4,2599.729838,0.015033588,0.002481686,1.573179289,1223.75,-0.004474273,-0.003448803,-0.434126845,1,0.350402501,0.591539146,0.046541188,-0.12
297,2017/7/5,2598.89,-0.000323048,0.003353935,1.552276648,1220.3,-0.002819203,-0.004716238,-0.463175126,1,0.350092693,0.595139621,0.037690763,-0.13
298,2017/7/6,2609.96775,0.004262493,-0.003498778,2.040863299,1224.9,0.003769565,-0.003645707,-0.405593281,1,0.381607452,0.605423024,0.092085759,-0.11
299,2017/7/7,2491.201214,-0.045504982,-0.010420047,1.777711856,1215.65,-0.007551637,-0.002194104,-0.515730818,1,0.48028902,0.594196378,-0.000838794,-0.14
300,2017/7/8,2502.86,0.004679986,-0.023654515,1.789315077,1215.65,0,-0.00326031,-0.547029547,0,0.482359784,0.612767318,0.047061053,-0.15
301,2017/7/9,2536.238938,0.013336318,-0.016607358,1.871138808,1215.65,0,-0.002590834,-0.682608136,0,0.484530855,0.602436763,0.061861657,-0.18
302,2017/7/10,2366.170143,-0.06705551,-0.020870964,2.208245408,1211.9,-0.003084769,-0.003001877,-0.589947094,1,0.486835318,0.615712066,-0.051805746,-0.16
303,2017/7/11,2327.09,-0.016516202,-0.019090212,2.15926974,1211.05,-0.000701378,-0.001542521,-0.927451033,1,0.489608579,0.635556772,-0.007898073,-0.25
304,2017/7/12,2385.748571,0.025206834,-0.016799573,2.019498931,1218.8,0.006399405,-0.00442163,-0.650710892,1,0.520309331,0.621654991,0.034801037,-0.17
305,2017/7/13,2354.783417,-0.012979219,-0.028235515,2.012356534,1218.9,8.20E-05,0.000422928,-0.648005428,1,0.528965532,0.637931343,-0.050905475,-0.18
306,2017/7/14,2338.49,-0.006919285,-0.037148855,1.979088814,1230.3,0.009352695,0.000937813,-0.50552481,1,0.528511387,0.642630683,-0.082364519,-0.14
307,2017/7/15,2058.9956,-0.119519177,-0.044102293,1.390126485,1230.3,0,0.00216825,-0.664128713,0,0.531872651,0.655722735,-0.308462151,-0.18
308,2017/7/16,1931.2143,-0.062060016,-0.043119098,0.846939592,1230.3,0,0.000512632,-0.825870001,0,0.535268126,0.679027903,-0.300618444,-0.22
309,2017/7/17,1910.96,-0.010487857,-0.033103583,0.807687916,1234.1,0.003088678,0.004997043,-0.762579194,1,0.445065085,0.67327763,-0.262491408,-0.2
310,2017/7/18,2320.12225,0.214113456,-0.003810961,1.603257986,1240.75,0.005388542,0.00287232,-0.441673272,1,0.416283795,0.666113961,0.159570809,-0.12
311,2017/7/19,2264.7657,-0.023859325,0.000288868,1.522204495,1242.15,0.00112835,0.00564839,-0.480247489,1,0.420329381,0.673278778,-0.184505051,-0.13
312,2017/7/20,2265.21,0.000196179,0.021835564,1.524165761,1238.7,-0.002777442,0.003261157,-0.521467451,1,0.455890586,0.68224536,-0.076086384,-0.14
313,2017/7/21,2682.195363,0.184082431,0.032681214,2.173756271,1248.55,0.007951885,0.002813421,-0.395702573,1,0.550160749,0.692152428,0.343179779,-0.1
314,2017/7/22,2807.609857,0.04675815,0.021530411,2.379891037,1248.55,0,0.003806495,-0.553177607,0,0.554547001,0.683369137,0.261293682,-0.15
315,2017/7/23,2825.51,0.006375581,0.003433615,2.422400618,1248.55,0,0.00433515,-0.602479124,0,0.558934511,0.694742865,0.23248898,-0.16
316,2017/7/24,2751.821029,-0.026079883,0.008873597,2.438340352,1255.55,0.005606504,0.002521478,-0.226441551,1,0.592623344,0.688972488,0.269615137,-0.06
317,2017/7/25,2560.997917,-0.069344303,0.023870101,1.976880362,1254.4,-0.000915933,0.001789263,-0.166544686,1,0.597452229,0.688039058,0.240510918,-0.04
318,2017/7/26,2564.3,0.001289374,0.052772378,1.996513077,1248.1,-0.005022321,0.00449191,-0.178092247,1,0.572548414,0.691644404,0.383822028,-0.05
